17
880 806
520 322 -697
448 756 579
125 533 -42
150 270 -187
675 130 463
272 515 -82
524 201 278
454 321 714
283 30 17
386 299 977
225 623 847
105 696 171
661 561 623
478 596 -438
74 45 -9
143 831 -176
167 358 496
839 664 -95
722 502 -940
508 346 -172
299 832 -699
454 357 426
627 131 501
180 665 80
103 49 -742
135 692 446
254 342 523
259 309 234
734 158 -539
379 581 78
446 710 505
540 497 -378
552 300 -300
12 624 -531
636 281 927
487 391 763
293 603 539
326 703 -870
768 393 -724
419 201 886
104 581 -882
305 481 753
248 51 356
187 648 59
271 70 -309
255 41 -588
510 603 -627
372 734 651
412 328 -480
194 325 61
724 205 -267
778 672 -585
464 286 -517
744 558 -505
737 87 -617
718 782 -971
441 203 -502
772 781 988
662 135 734
809 797 397
16 697 430
523 831 -39
806 519 -27
573 237 -629
506 97 -97
479 571 -653
39 9 176
21 807 -873
848 726 338
314 147 -372
609 331 -220
533 353 887
461 12 635
327 595 -851
548 217 816
691 556 74
51 313 880
717 97 -984
682 839 211
359 729 626
60 648 92
840 497 712
551 494 -471
111 697 155
222 486 940
260 606 300
588 708 -67
138 781 457
237 19 -161
118 343 567
429 471 -59
735 720 424
373 806 -509
138 771 622
188 584 -949
630 393 -707
489 802 -24
629 224 -972
843 249 -568
836 197 -573
821 438 -198
471 598 386
659 648 903
193 265 -378
222 405 290
750 280 725
156 802 -196
159 725 -320
527 153 -723
643 244 -352
595 166 628
496 45 -268
731 174 433
147 470 559
604 100 429
98 618 -912
749 421 237
391 2 -39
586 458 -594
600 70 420
432 697 657
64 532 -508
533 261 -585
466 252 -731
265 23 209
119 792 7
694 12 103
608 272 48
632 217 -787
422 747 -548
205 333 799
545 263 419
698 586 768
386 841 528
633 263 56
62 283 -681
360 700 356
617 543 366
795 825 -718
383 442 -70
15 519 -118
594 471 224
204 722 -89
662 795 -425
312 481 -203
471 455 933
609 737 522
601 532 -789
654 706 -822
587 614 332
590 364 964
341 711 -879
133 115 -225
275 719 839
225 399 2
56 336 -316
639 104 -788
829 732 -212
811 244 815
791 556 -856
14 456 -820
622 174 -574
822 272 119
780 344 496
700 544 -831
559 1 -94
395 99 33
38 500 -706
393 38 -599
501 51 -473
487 403 980
545 505 32
421 342 -645
322 664 -345
549 614 -432
172 632 -780
232 319 946
6 848 79
571 644 -317
82 202 19
250 808 -455
618 250 812
511 649 -59
404 396 75
455 588 -301
247 194 127
747 752 404
685 792 -125
708 490 -209
327 94 -131
674 514 -178
51 415 513
343 192 884
131 170 923
792 787 778
186 13 -105
468 14 -924
110 384 785
500 747 -368
70 679 656
262 148 869
774 839 -968
58 401 813
760 691 -192
722 834 -965
423 244 -505
5 608 664
461 477 -483
47 412 -711
780 681 492
533 418 -122
599 99 -822
376 844 -875
700 463 -73
155 603 573
122 637 -871
693 715 325
438 467 304
42 325 697
638 118 885
537 509 -240
641 612 469
272 422 372
639 542 650
760 721 423
301 358 -650
225 749 -113
63 446 880
397 154 -341
283 546 243
85 208 870
825 89 -706
340 358 297
817 427 294
589 164 474
703 290 -223
109 271 -319
99 690 679
159 582 -946
613 450 -834
243 209 -425
136 453 -992
621 31 -44
209 708 302
836 251 -317
846 543 144
238 4 895
10 230 327
47 524 567
228 213 182
499 525 -337
94 702 -464
817 563 -936
319 597 -975
187 616 787
435 333 640
548 220 997
248 648 407
322 1 -645
103 102 -10
602 640 -122
49 369 55
373 388 330
94 74 840
261 74 362
147 522 -548
150 778 835
250 211 -920
20 574 170
572 72 663
639 394 -843
111 437 685
399 550 -46
34 124 879
639 779 -663
649 437 404
412 260 -817
727 102 -997
410 281 759
396 261 -552
727 689 876
787 679 -544
506 558 667
247 612 322
559 395 -677
742 459 388
344 720 77
257 442 341
556 518 -678
391 172 490
715 656 -775
294 76 -739
254 77 904
524 616 907
593 546 -217
698 725 571
399 533 -657
383 160 -989
518 838 -491
844 523 613
404 520 -374
325 69 663
364 147 979
133 724 736
100 322 -894
12 83 763
360 124 -825
200 222 828
466 22 618
529 320 872
76 822 -55
16 708 -651
363 652 -267
808 622 -302
696 129 203
324 822 902
693 45 -347
403 236 605
500 453 411
194 522 490
74 102 -544
584 128 339
192 425 304
100 435 -948
394 33 46
502 321 -411
637 408 354
219 358 -383
399 474 -985
559 432 243
437 782 -836
624 202 349
329 494 -986
535 662 887
140 167 -727
586 705 -892
724 272 -79
477 24 -382
575 712 441
99 663 -939
645 151 -686
580 600 777
693 522 -164
306 736 -902
251 767 -309
544 452 81
155 305 616
504 342 -29
206 173 202
714 150 484
59 225 -368
629 218 475
534 100 21
293 649 635
321 740 -818
676 54 -272
544 231 -424
362 735 -435
360 224 125
164 686 144
336 592 -761
573 168 771
763 473 115
11 573 -752
494 821 124
792 302 -773
586 696 -971
172 560 -200
413 216 -472
829 335 -685
368 64 713
445 256 209
309 700 -352
1 687 -168
312 247 -609
130 34 892
494 668 179
553 778 -323
342 355 347
79 528 -427
72 637 -349
379 781 357
404 113 -439
6 695 184
110 839 323
656 456 667
57 539 788
433 521 271
651 709 -362
124 172 -220
327 104 989
83 209 -145
844 669 -257
310 781 -907
199 755 359
51 293 -939
652 502 881
621 290 -849
79 418 432
780 398 -418
325 388 -794
269 389 827
491 201 -458
242 267 385
427 696 -646
626 81 848
775 113 -848
406 561 -532
321 139 -142
539 402 894
832 320 -900
13 682 541
158 140 24
239 792 815
839 391 -269
848 783 -967
480 19 984
354 291 270
185 128 -571
846 56 583
497 662 889
650 531 552
506 842 -222
533 73 743
108 733 -707
246 721 -34
444 473 813
478 752 -687
567 709 -448
247 75 848
657 412 165
18 569 567
467 664 -912
410 510 -856
657 87 -628
620 161 -473
568 195 -3
602 305 420
840 803 60
21 156 118
769 764 60
681 197 -166
713 550 -503
668 544 -427
779 572 -706
7 33 106
320 678 274
832 564 13
683 670 194
206 626 500
705 327 857
402 779 986
600 415 -94
470 675 -368
487 757 -332
256 106 -772
373 507 732
185 160 289
158 678 -503
630 33 -389
832 239 76
89 805 -451
123 520 68
429 564 -931
713 738 12
580 620 -761
668 255 760
698 41 -280
273 819 -835
432 659 -415
44 366 564
58 420 176
575 55 -101
800 315 314
555 434 -971
305 226 981
42 746 -673
51 666 -280
692 738 786
390 617 -680
247 257 458
244 143 658
573 78 -794
474 111 476
564 242 -328
436 402 23
354 152 32
319 569 583
817 759 72
581 246 -783
605 770 993
343 751 186
364 30 -170
689 436 18
387 267 -22
40 395 -560
409 194 129
705 384 -212
136 101 329
100 634 980
192 439 793
184 447 746
276 720 -752
217 9 -685
586 565 -461
37 495 671
803 783 450
333 310 478
36 271 119
623 480 -576
556 473 -979
818 222 -928
297 151 550
243 292 -360
521 272 465
717 841 639
754 516 783
206 381 -282
383 841 264
130 780 551
575 397 501
253 581 720
372 358 -955
193 256 678
767 309 188
14 789 967
119 309 -801
249 322 -929
36 184 -420
301 288 656
630 159 583
415 169 -175
798 433 995
350 723 640
737 702 187
146 334 315
253 187 -8
402 739 -571
502 598 -155
449 461 671
132 50 139
814 21 -599
810 391 6
403 5 526
824 20 353
340 358 584
249 707 -673
527 204 -521
98 396 14
739 675 -258
562 633 955
571 573 -761
812 147 201
36 509 617
312 71 -648
534 311 675
789 77 447
409 230 -198
227 197 -120
453 674 602
619 91 -152
88 420 379
707 834 336
728 828 -926
231 841 931
695 573 680
696 533 -918
12 180 -941
779 527 921
613 305 358
281 79 -367
238 691 -867
380 807 440
208 727 985
335 11 -413
210 603 641
511 40 836
211 513 -656
405 826 -536
163 438 154
600 371 568
765 307 171
712 295 744
523 36 206
734 616 848
645 290 -76
622 344 374
319 17 623
484 752 -983
498 355 -70
487 13 -137
284 558 366
807 321 -899
731 121 141
504 338 616
501 533 -81
485 15 -685
288 17 131
676 486 -29
157 597 -964
723 792 833
701 733 891
607 624 354
39 336 263
325 273 263
363 45 -374
381 360 -426
64 569 -841
374 54 -393
403 338 977
486 392 -437
822 789 342
480 541 623
725 105 629
67 747 -387
113 735 -552
886 967
815 826 268
276 83 506
809 484 339
243 813 351
391 78 528
849 223 -451
765 827 -311
378 95 -951
652 674 -16
397 153 183
547 664 63
668 156 554
674 838 539
804 516 -132
659 244 894
881 41 464
295 794 766
165 170 993
283 772 696
776 829 707
325 511 599
836 785 3
610 811 890
125 713 233
123 10 947
700 423 -143
739 248 958
461 744 419
732 518 734
172 12 -447
240 130 116
97 289 -568
119 835 -465
758 684 -687
448 870 846
188 322 -957
84 545 -741
486 701 720
23 649 -373
603 772 -56
193 880 -447
55 781 -824
330 214 963
311 260 827
457 45 -740
569 356 606
559 739 337
658 834 572
774 52 343
318 223 125
202 563 76
660 783 334
710 115 957
743 83 223
847 335 -407
348 159 508
468 679 -47
390 796 -925
289 266 -93
245 791 -695
507 126 -684
779 441 -91
561 512 -878
76 476 -746
864 325 763
750 540 851
262 431 433
62 145 899
582 224 -383
290 124 894
471 513 -819
419 871 -639
210 134 -482
279 247 -293
761 692 -285
828 818 492
623 810 70
187 877 -86
128 459 -730
753 271 -696
863 812 753
719 880 -460
715 591 -134
643 50 -756
267 651 -382
325 247 -578
585 195 -777
222 884 -680
650 162 650
29 685 305
704 808 872
733 108 951
627 780 -486
679 146 422
497 607 -762
276 599 -128
519 391 -240
616 78 690
628 106 259
174 52 -887
505 365 -236
121 543 237
299 706 277
239 761 -96
786 182 620
56 624 831
630 339 422
380 238 -492
535 436 -453
680 235 -213
268 83 35
559 189 -575
529 399 993
268 75 255
493 760 934
99 601 496
644 97 538
93 419 -575
645 281 -295
450 225 926
485 748 -195
267 314 -202
718 300 -297
533 286 464
468 416 -4
821 412 -948
148 618 489
424 207 -137
416 439 466
405 630 -299
116 174 -966
369 68 -673
764 160 819
812 177 -562
603 519 -268
867 504 246
876 443 46
46 33 -730
385 828 630
66 590 -317
429 136 -833
886 21 806
418 305 753
402 398 73
737 530 812
594 752 -186
491 253 961
261 156 -390
594 302 808
652 874 -7
355 189 -687
155 110 -926
751 235 286
214 403 657
159 227 41
191 848 -936
481 669 575
369 372 947
663 495 -603
146 877 -377
261 700 -198
306 519 895
557 832 608
165 232 -462
396 423 997
413 292 -804
755 433 -734
722 602 519
533 692 -503
857 173 460
768 396 -165
18 365 881
564 135 -256
498 66 462
326 414 416
797 409 547
82 797 171
479 73 437
544 854 24
708 29 -218
20 330 -537
270 346 191
311 175 582
468 34 -641
196 55 546
534 672 -612
829 422 -895
726 575 99
146 409 547
577 239 159
450 473 987
641 390 460
46 452 637
453 790 -541
419 206 88
598 314 -718
499 460 88
419 474 744
679 57 -941
732 498 -189
258 81 -561
840 753 -710
397 556 995
291 400 703
422 7 369
651 768 893
334 564 -196
583 730 -623
88 122 -475
372 850 -762
459 227 191
518 225 337
740 816 698
13 111 -897
608 467 -554
28 201 -842
615 433 -413
28 757 -882
517 879 -49
575 683 -423
39 391 76
386 881 265
404 108 898
133 62 545
224 639 -400
571 602 754
841 834 -935
276 140 709
101 439 517
36 276 179
641 686 597
126 749 650
102 855 289
474 681 213
373 357 179
743 192 -861
407 175 -81
312 454 320
154 133 638
493 239 -987
72 286 -427
884 398 -986
378 867 -848
812 770 383
800 167 428
307 276 -884
885 867 -487
443 196 666
68 731 629
638 679 866
593 11 130
393 247 -377
732 878 -639
574 115 666
346 884 180
130 278 548
70 150 -735
857 442 768
651 509 -564
433 642 229
127 173 380
235 770 -797
7 94 690
867 2 556
289 877 -663
860 800 -998
812 450 -397
428 423 530
614 257 -962
747 305 -452
824 459 -1000
136 36 922
394 205 645
117 50 -115
452 872 -207
461 112 -452
786 332 -137
289 471 -209
419 784 -181
160 348 -527
59 660 386
834 607 -543
385 384 361
634 584 -910
547 728 -379
160 286 -228
367 720 232
390 369 57
202 65 -178
264 308 -66
395 100 200
442 739 719
820 628 -243
126 496 -641
189 691 631
785 131 884
25 554 658
449 238 -343
700 439 -610
741 651 164
675 30 910
687 299 626
228 770 144
82 542 -29
124 333 -246
829 374 -583
223 435 605
679 314 457
841 667 -63
463 459 -944
809 278 -591
700 191 -531
743 181 291
721 475 883
795 491 -472
320 750 927
469 642 44
92 489 -165
634 827 362
587 641 -763
24 72 -217
847 484 -689
663 250 -262
633 119 352
361 872 -875
308 474 39
150 286 99
66 204 566
867 760 865
174 197 -534
662 765 -697
103 767 969
626 507 -823
718 456 466
722 251 -730
432 404 412
866 283 -527
652 229 -668
886 449 224
323 622 -609
743 326 885
18 197 988
807 25 552
563 453 961
3 145 -442
479 106 715
838 665 -594
688 13 -555
754 690 53
8 543 678
649 114 -705
442 852 394
662 72 648
623 394 -210
383 462 -115
844 265 26
714 415 180
745 247 -576
517 650 -831
684 89 445
319 612 800
756 789 -306
713 579 154
544 330 77
626 398 -244
287 820 -504
841 452 361
863 868 -430
124 165 535
609 670 72
308 263 -472
784 807 863
396 73 626
304 159 950
115 742 141
754 302 -819
312 251 266
384 73 -249
232 632 -391
210 202 937
542 35 -690
422 865 -878
14 179 527
215 566 -457
580 802 78
100 729 62
339 636 -525
819 5 13
636 308 -741
724 452 236
781 598 290
296 224 375
471 129 -211
529 80 791
886 741 -140
869 424 -711
810 774 611
759 512 -594
785 746 581
223 107 982
351 43 267
540 193 -572
873 714 355
268 728 -499
298 31 -755
189 853 -785
202 364 -799
647 37 849
739 876 -386
15 584 -420
213 664 953
833 722 486
571 231 833
690 883 -721
171 793 -187
64 757 -780
700 298 -877
484 123 675
808 737 468
454 219 411
792 297 134
763 47 0
460 101 715
456 111 -97
569 768 538
677 876 821
69 270 -948
425 587 462
411 360 912
68 359 -427
380 506 -480
212 656 -545
663 806 752
190 401 147
461 457 -387
57 414 23
550 531 794
556 205 -889
349 352 -73
60 51 -618
101 342 627
372 613 -358
247 124 701
617 40 112
582 623 -845
840 638 984
39 356 436
2 65 -979
340 604 -532
529 690 -546
472 533 889
237 132 840
876 338 607
26 606 146
602 523 287
463 655 469
301 37 -735
85 23 -343
220 648 998
152 133 -669
471 352 768
585 820 -952
864 822 -735
352 340 223
282 99 -563
656 747 -603
40 482 -787
601 747 516
735 386 608
634 125 194
446 77 177
230 420 905
203 741 -158
484 486 609
791 794 914
738 279 -812
684 123 601
676 166 -100
307 111 836
762 774 767
824 308 -739
721 741 -114
828 836 205
420 474 655
871 146 955
715 54 653
842 799 979
761 78 908
739 557 -340
504 745 461
89 242 -500
315 270 -438
289 794 40
83 810 -487
761 547 171
652 335 703
623 667 909
12 781 270
325 259 715
196 16 326
123 679 -207
467 787 -318
486 286 -823
223 84 367
274 285 95
414 278 -927
869 744 772
810 597 619
690 29 238
223 458 815
700 594 693
616 632 216
643 639 -512
872 68 311
317 574 235
568 132 -783
470 345 -485
66 301 -468
11 699 825
346 224 625
145 248 -133
311 682 -895
715 449 -261
823 192 -531
164 806 608
9 720 -903
3 37 311
842 717 111
348 311 691
644 10 701
863 287 478
351 816 -856
698 725 110
409 308 -651
418 109 -62
354 451 -8
246 25 -615
37 439 -538
563 511 -966
820 658 -647
300 192 -694
214 353 199
177 714 564
563 527 -810
762 657 -828
72 150 -532
717 33 385
165 263 316
814 519 -818
133 11 675
843 17 -108
223 148 850
548 467 694
208 231 -896
86 319 526
774 159 149
716 409 347
84 24 -567
531 737 -595
697 124 722
294 191 499
673 456 -628
714 876 -91
703 330 -723
706 808 618
883 391 440
492 687 742
53 842 693
283 297 783
6 599 -27
632 824 -521
387 609 281
823 102 -17
379 502 -404
606 868 41
170 520 398
659 781 865
830 293 -992
302 221 881
584 730 500
762 231 244
412 811 -947
16 324 729
286 388 172
240 819 -627
696 814 -429
354 817 555
163 180 -226
529 13 -18
245 422 22
325 86 36
524 877 258
338 495 -313
660 879 857
666 624 -289
651 827 -160
29 758 -987
108 635 685
588 785 540
743 168 -205
318 225 158
268 301 -849
822 282 34
86 796 -431
169 86 -787
881 414 746
728 411 -609
14 52 89
863 884 906
705 581 -325
42 590 655
741 884 205
603 85 765
85 123 372
106 762 923
657 498 367
590 736 756
224 598 574
638 828 444
311 211 -766
234 343 -73
570 44 -249
815 20 469
744 367 226
125 42 47
598 189 407
514 683 604
69 292 -263
364 429 -974
561 825 635
64 859 546
814 230 240
862 858 221
244 325 991
862 573 56
320 139 -455
123 541 609
178 674 530
731 492 900
874 382 912
103 83 131
796 428 954
525 712 719
437 3 -645
311 453 -664
241 806 -486
185 540 -237
503 107 -683
671 500 158
722 485 -113
11 730 -754
167 561 547
125 524 541
80 885 730
124 447 575
389 448 388
636 89 102
507 467 -658
482 92 -140
436 327 -482
301 766 -205
51 675 61
835 727 -803
362 296 29
216 196 -359
317 261 -658
339 745 761
666 651 -103
67 127 -199
79 229 581
717 510 425
559 819 -674
164 44 -95
485 504 10
331 682 553
667 295 639
432 33 93
343 612 743
721 663 529
532 148 924
598 424 428
672 266 657
207 31 -180
44 649 846
853 730 -766
578 752 -107
308 576 -740
177 456 -502
271 775 -891
351 133 550
665 450 -612
469 520 943
428 16 456
750 457 -585
396 470 -995
102 567 636
401 877 -830
442 722 464
627 133 -999
700 604 -39
201 724 733
134 558 -781
850 115 994
746 764 460
375 505 -7
334 834 976
812 807 700
632 399 -53
15 382 -239
207 329 9
111 33 819
558 857 -451
438 195 -28
608 659 -39
81 881 -173
407 51 331
146 409 866
77 470 389
297 521 -149
631 700 938
490 332 229
592 876 -256
573 734 -719
769 695 -733
666 215 -394
504 658 69
444 819 -345
665 566 403
654 258 171
847 8 381
175 232 538
24 541 792
842 845 776
656 249 393
597 728 -973
671 354 -758
859 123 -762
610 585 967
404 534 683
515 559 -577
643 766 676
386 663 -586
430 1 156
767 768 24
372 37 -518
333 10 229
670 85 14
185 671 -800
862 263 -741
15 454 665
780 389 -662
199 402 718
353 30 -111
404 377 256
869 212 -207
325 59 -703
851 381 984
200 862 390
118 42 79
132 505 -142
360 452 -606
441 838 -290
135 847 128
53 830 -324
434 756 658
121 688 32
427 467 662
336 704 114
838 642 -655
258 107 281
68 371 203
416 323 -184
873 68 -625
605 405 489
45 504 -685
416 30 -316
534 65 945
877 796 -844
216 294 -792
729 691 -486
768 19 851
777 63 796
382 485 504
567 547 616
559 657 -966
60 266 900
573 13 -921
180 624 64
113 857 757
659 514 -872
514 344 -677
90 672 -979
775 56 -241
851 166 656
554 776 405
209 565 808
429 253 -525
373 646 -535
193 279 -613
7 833 -102
520 102 -155
748 103 -242
263 859 629
874 608 658
747 512 -538
11 113 -273
622 284 -277
808 724 995
730 801 72
250 470 979
89 670 -817
876 507 236
376 506 -447
711 790 894
5 233 735
175 477 -887
710 608 -738
64 834 -534
274 74 450
258 107 780
786 751 -410
100 356 674
487 372 -130
856 585 -799
825 438 -920
273 125 502
685 398 177
397 514 -767
203 73 -965
120 512 18
165 171 -689
867 46 363
125 830 243
623 553 570
303 866 -242
374 563 -93
131 480 774
486 721 711
6 818 654
522 281 110
275 858 607
77 101 -80
433 883 -851
521 589 27
97 119 451
305 322 414
225 655 72
713 717 876
540 373 -865
600 608 179
645 117 -766
331 875 128
45 490 -944
442 80 -957
592 867 830
641 622 415
409 360 74
590 18 696
197 270 221
201 758 -712
623 400 -363
156 18 -523
859 511 -237
259 641 -549
466 264 414
288 691 -886
753 624 717
253 483 -17
276 733 980
173 266 277
471 801 29
353 784 -894
331 708 743
330 118 269
276 886 760
836 136 -363
374 854 158
307 804 567
350 599 -153
397 38 -251
453 635 -951
258 409 111
376 149 545
409 519 -401
871 755 -786
6 620 -601
668 112 -828
486 789 -840
746 353 251
843 68 -377
78 166 596
855 801 997
678 31 -754
346 240 -12
804 258 -216
221 591 -661
502 584 686
851 678 -361
815 64 172
99 86 -103
805 381 -773
83 862 305
74 439 494
559 453 748
92 822 920
849 859 48
503 343 -455
601 104 -991
294 81 464
597 544 826
736 612 373
511 520 -272
3 441 260
351 31 211
731 22 368
714 689 720
690 768 437
301 675 159
290 554 -232
402 784 -390
521 626 910
541 299 873
310 484 569
635 306 120
860 656 837
432 33 -396
92 777 -930
801 722 809
681 844 -490
835 701 116
810 381 -430
98 211 329
12 272 395
531 495 -510
701 702 -24
622 774 550
713 529 -483
515 498 75
383 221 -442
539 335 -227
701 800 993
129 830 -992
505 198 678
694 747 464
406 853 -807
583 236 549
855 138 549
