17
977 1600
130 215 391
123 111 1000
125 171 167
540 479 16
228 142 440
448 284 629
474 723 644
222 455 902
99 31 122
133 492 604
441 65 771
317 674 949
816 115 877
502 284 554
171 264 861
39 105 509
558 682 27
656 592 808
818 507 303
482 62 191
764 135 73
812 214 732
426 793 121
821 290 385
155 479 745
523 186 570
486 305 148
486 8 491
449 431 348
779 259 669
329 344 81
186 197 352
810 479 77
110 227 234
551 756 885
81 320 430
260 782 937
581 500 407
134 634 987
226 650 777
570 349 828
404 386 135
103 225 888
224 99 184
196 215 224
48 194 57
363 359 842
553 422 674
89 587 439
53 732 54
643 507 257
29 391 636
814 336 803
644 419 473
236 790 680
54 771 944
473 168 901
122 543 500
50 587 910
69 38 251
296 817 101
29 396 638
349 140 936
62 161 586
660 724 457
17 23 73
114 722 550
753 113 717
743 15 522
595 148 934
817 111 58
157 191 899
145 814 91
372 643 480
730 151 722
284 782 959
127 56 985
769 27 775
763 83 207
156 660 855
498 730 965
410 65 356
545 38 853
743 625 597
299 781 966
223 707 871
274 533 139
514 595 990
127 442 361
771 16 12
339 690 599
757 608 472
818 753 877
66 110 485
673 160 644
71 570 793
27 315 508
547 714 570
656 338 680
540 574 410
555 604 125
489 285 499
694 528 501
326 19 50
540 36 374
125 206 402
576 394 968
22 88 749
575 546 849
726 783 785
544 228 837
101 692 58
695 663 370
3 68 150
48 52 274
372 235 532
235 196 685
23 599 476
788 635 308
502 101 993
229 463 455
264 352 890
617 758 318
611 796 253
768 130 13
504 258 630
471 671 692
165 43 250
348 114 350
238 222 208
334 117 719
315 320 375
793 218 270
721 269 471
773 737 330
405 467 156
792 353 294
784 252 33
700 784 779
562 249 385
252 35 48
524 512 740
557 417 440
516 294 233
654 3 679
423 98 154
389 452 341
338 32 483
306 693 686
270 48 551
756 33 65
345 545 413
67 89 87
687 45 43
154 562 144
739 437 139
425 818 603
122 123 501
717 499 203
20 527 310
328 311 250
436 706 406
205 171 263
615 39 722
432 634 863
807 524 581
151 20 981
282 92 861
201 393 258
455 212 558
329 14 964
568 754 620
55 602 113
338 248 731
3 742 269
399 710 34
248 566 560
40 542 140
115 756 50
585 805 840
243 516 742
221 358 324
771 178 947
609 742 819
620 461 757
779 424 332
7 564 930
329 192 249
322 492 177
23 65 6
219 427 563
587 415 274
92 272 666
345 633 598
47 275 808
517 371 183
641 579 913
269 101 307
538 319 599
708 276 742
355 319 739
650 280 113
91 618 520
12 421 640
553 222 533
494 633 896
765 375 767
247 529 478
800 209 57
150 180 594
664 334 523
759 764 754
79 653 207
611 179 958
248 754 721
573 814 316
758 215 943
717 635 322
782 173 161
393 276 539
756 803 594
423 74 84
27 431 213
63 814 722
399 524 695
475 291 685
80 553 581
739 126 335
178 291 577
314 72 412
269 674 18
311 794 84
138 311 151
423 52 507
14 107 149
717 305 153
138 668 299
422 589 172
88 479 128
44 517 949
599 751 737
558 524 656
599 208 695
702 422 2
484 10 238
730 35 910
324 538 554
706 822 354
579 668 797
63 387 221
349 8 349
535 190 512
430 681 726
552 438 806
169 613 193
266 275 880
165 258 933
427 529 99
40 334 443
454 212 647
642 702 634
154 745 255
794 401 499
740 243 795
463 29 296
662 454 70
23 427 663
239 750 982
331 153 294
320 237 271
158 241 718
322 595 703
253 77 272
663 675 525
809 774 214
360 560 207
633 621 279
424 463 348
612 148 430
202 266 723
178 65 65
229 292 759
424 778 42
431 126 508
476 148 757
544 619 114
405 158 265
146 544 331
190 191 347
88 788 374
705 460 178
12 184 377
275 60 234
140 146 824
60 175 336
687 286 141
484 713 850
278 96 527
477 512 652
248 270 23
409 626 320
442 18 482
322 554 596
547 301 501
177 688 182
574 97 824
548 351 75
618 54 679
511 167 914
559 783 24
459 541 302
394 716 272
305 56 66
143 311 742
300 546 398
18 821 275
703 557 272
517 231 515
154 699 376
529 389 646
598 225 405
571 78 76
369 529 401
167 379 554
788 142 911
565 107 155
732 776 100
197 229 256
350 410 785
595 319 125
380 584 554
535 320 38
250 154 474
169 748 209
611 21 613
25 616 638
46 273 459
576 420 699
437 461 122
418 579 140
768 532 84
272 367 561
269 283 239
697 83 364
247 64 342
770 706 925
106 49 309
319 505 589
511 691 981
404 538 746
10 147 679
301 536 24
576 51 991
42 629 935
259 291 542
444 11 77
410 421 626
740 804 872
559 140 406
691 758 109
429 414 778
77 3 61
149 600 409
822 711 512
537 772 252
690 156 908
394 461 520
434 379 10
280 47 594
172 478 87
257 297 306
200 357 197
553 720 330
50 745 598
368 114 12
630 465 411
182 268 341
578 242 620
543 775 960
278 470 781
160 727 471
637 116 440
569 696 100
383 786 509
711 418 905
801 807 453
677 382 405
493 370 615
159 223 601
78 578 961
614 34 674
814 142 647
22 762 798
452 99 452
520 602 594
457 497 960
629 394 779
516 756 220
328 361 329
679 261 97
19 711 488
691 170 782
465 550 124
705 321 990
272 400 2
338 485 469
424 252 960
721 124 134
662 107 517
452 90 829
486 190 975
152 644 960
294 414 700
594 242 258
338 645 218
72 112 523
1 141 504
138 725 992
166 495 557
324 169 880
126 129 899
585 599 398
432 320 894
440 82 6
456 466 55
772 51 160
815 467 690
631 450 237
306 591 285
144 26 581
105 125 150
194 519 264
693 668 749
109 791 813
707 327 589
701 285 285
250 135 886
133 594 365
753 552 389
108 282 473
131 610 473
284 72 179
10 19 62
415 69 459
475 29 168
117 751 240
725 239 500
400 220 745
704 676 150
528 311 421
461 796 672
71 770 615
175 411 478
702 461 452
734 808 40
790 321 664
411 611 32
429 252 854
764 317 763
762 166 573
359 700 89
372 752 301
37 307 498
126 265 737
455 224 309
525 29 594
119 662 747
58 633 275
153 692 406
428 548 576
733 162 454
128 103 275
662 465 216
694 99 56
459 216 423
189 638 677
4 251 898
360 39 502
53 536 184
738 428 344
41 716 733
260 320 847
311 820 658
648 388 498
340 181 214
733 818 513
722 607 853
122 412 475
371 533 905
79 209 27
546 738 239
596 604 876
689 374 446
619 350 166
121 662 250
5 221 44
259 721 338
381 687 829
271 403 623
223 374 490
466 713 233
167 460 646
516 105 359
341 466 273
149 626 149
642 272 858
742 478 960
520 368 814
651 54 832
376 227 745
385 694 514
614 247 224
139 362 474
390 737 286
560 742 766
241 341 6
4 751 57
698 761 374
304 657 404
438 358 822
108 793 102
664 729 483
428 437 77
129 455 736
300 401 150
358 693 528
163 192 550
486 212 648
703 348 905
263 750 381
719 161 645
224 500 582
70 213 201
45 729 180
82 767 808
190 133 667
160 266 869
489 167 646
521 769 909
442 737 708
348 430 678
320 286 43
293 21 258
695 526 304
732 678 32
629 598 624
289 800 285
121 452 524
298 158 858
717 433 800
816 216 358
592 708 255
679 776 62
42 382 639
94 200 173
31 207 201
788 715 543
510 273 189
132 680 652
113 749 852
611 552 151
150 364 572
790 720 423
1 468 243
204 574 609
94 601 965
750 549 858
477 596 849
689 325 159
466 51 943
408 727 585
337 186 685
788 487 838
511 5 473
400 706 801
45 534 583
54 802 449
537 172 355
628 641 999
585 541 251
462 357 495
373 816 950
386 746 428
164 20 610
216 106 523
351 30 221
542 301 747
120 178 253
725 592 588
723 616 901
13 589 760
544 201 768
774 91 325
266 340 206
341 823 169
667 300 400
608 261 188
257 723 685
664 293 245
211 169 10
162 6 802
636 13 216
11 236 415
405 331 457
114 616 530
238 123 582
784 93 722
135 274 3
775 121 988
342 582 481
471 352 622
748 512 51
149 810 460
477 220 503
819 517 965
104 214 952
688 304 307
704 525 894
484 474 69
119 225 645
302 61 877
238 530 790
198 572 870
647 557 981
187 409 91
742 23 961
292 29 819
170 345 718
347 33 19
244 226 519
316 254 573
38 800 250
594 348 574
106 605 675
721 170 117
603 529 708
62 599 846
519 584 210
184 116 654
215 535 542
69 268 36
119 141 426
272 711 644
439 249 677
748 773 892
414 291 761
461 540 546
464 673 350
366 223 339
703 348 57
169 418 139
206 647 621
130 209 465
618 92 239
144 285 49
752 408 439
724 344 877
320 647 786
46 123 133
84 775 566
580 115 243
677 305 532
667 726 200
574 276 385
139 728 796
95 563 248
67 507 683
593 347 582
55 745 708
67 668 114
71 248 74
399 142 431
709 730 244
333 185 991
321 722 149
636 428 859
379 586 985
173 647 623
105 205 351
369 716 806
649 581 163
750 638 341
708 638 561
823 389 798
559 329 763
763 204 972
87 810 642
385 264 126
1 607 875
35 590 494
12 189 382
822 769 127
280 35 243
423 381 123
466 760 585
666 460 595
535 756 910
158 166 790
790 672 923
275 735 317
439 281 847
4 618 823
681 749 301
175 706 767
125 521 48
325 451 877
670 347 279
159 130 783
800 511 555
307 104 122
281 600 851
665 260 722
706 688 854
130 104 903
197 530 317
488 302 136
168 23 636
521 289 64
756 388 301
210 123 525
202 631 883
581 65 643
579 189 275
754 483 673
596 85 32
464 30 820
266 802 955
697 735 492
576 520 963
623 63 819
158 772 410
420 131 143
399 316 264
738 711 548
289 477 906
618 548 156
380 18 842
630 390 151
632 684 563
751 13 740
711 810 621
194 426 628
152 413 889
146 337 591
162 79 966
671 550 623
474 133 763
87 641 506
376 379 901
688 811 836
148 69 507
735 333 780
193 108 789
697 725 511
404 626 45
697 113 574
251 717 104
218 731 958
73 430 133
542 175 699
584 33 203
29 124 790
526 594 61
319 31 753
489 821 334
783 738 696
586 224 633
604 607 81
532 170 296
720 658 661
258 409 60
451 317 937
207 395 764
417 748 546
416 574 423
138 340 292
179 822 555
175 111 957
89 667 359
701 204 508
76 279 873
331 444 958
96 656 531
394 99 473
798 804 528
375 160 710
630 639 351
536 387 232
27 714 687
382 46 96
612 323 490
680 329 94
87 198 425
192 575 418
660 819 276
467 525 862
730 133 611
605 291 310
697 499 154
589 816 351
155 330 970
794 612 595
522 32 666
339 133 95
124 277 337
171 13 272
604 622 842
416 88 141
457 674 846
384 744 846
649 627 137
378 598 322
438 157 493
249 381 847
425 306 823
178 708 824
438 463 149
709 415 24
475 344 487
73 256 412
262 767 568
675 385 530
88 7 402
648 385 919
772 637 182
158 331 475
669 546 883
804 217 168
556 361 519
99 499 907
338 310 947
296 351 172
711 807 221
217 334 973
705 658 592
417 556 569
366 218 983
191 270 333
247 690 372
101 728 328
731 187 76
91 408 836
481 274 257
745 734 316
319 453 125
564 231 642
417 342 151
256 428 132
578 63 14
189 266 593
453 89 641
127 655 961
660 20 730
771 382 946
724 119 856
437 801 387
247 109 636
135 244 100
750 36 550
784 499 834
735 14 606
754 293 243
172 284 451
322 222 34
249 797 945
8 190 567
185 171 729
503 431 44
376 287 620
802 48 116
24 160 531
712 13 701
33 318 562
514 657 92
415 327 8
797 45 614
673 750 209
599 229 811
138 674 254
265 619 780
314 71 576
43 694 399
341 427 896
455 198 458
278 627 998
823 671 953
101 2 962
390 9 147
296 560 610
273 655 824
300 629 381
345 94 431
561 175 25
15 316 709
269 346 977
758 538 515
625 121 944
442 84 913
294 781 334
14 260 10
325 220 122
303 89 790
678 681 791
311 82 401
786 696 169
379 499 744
280 721 331
57 259 530
671 771 935
534 813 518
672 49 544
767 702 741
394 458 444
620 374 819
658 456 413
45 199 993
459 644 184
535 22 403
21 38 828
742 102 107
193 542 334
283 710 284
625 50 212
613 766 138
372 638 169
288 648 133
544 563 653
277 92 841
174 254 500
321 564 640
441 291 325
579 556 999
454 71 149
719 62 413
151 821 692
157 177 693
611 193 230
5 670 31
410 524 625
427 97 81
292 371 811
762 700 226
272 752 688
583 271 31
519 267 144
664 620 215
685 567 212
196 521 22
678 433 876
670 550 711
624 521 832
753 347 919
732 667 83
324 707 746
773 18 760
393 574 3
116 100 47
659 288 862
233 465 524
409 276 888
59 659 91
797 495 728
565 572 768
701 50 877
146 56 558
651 152 389
153 54 49
809 11 157
220 1 242
745 45 716
170 627 457
493 293 75
487 418 87
208 577 658
271 122 593
608 305 453
284 324 947
203 775 863
34 396 680
143 795 477
695 663 575
163 483 143
28 3 749
717 385 908
314 554 389
327 467 993
481 64 517
163 724 953
274 87 330
664 524 871
184 253 749
679 778 77
412 677 365
244 314 353
575 250 918
222 195 429
266 52 394
545 535 907
169 4 35
259 292 622
619 275 990
162 258 366
427 372 944
494 172 853
80 312 782
144 699 445
484 186 416
637 25 636
344 737 723
473 84 25
579 426 394
158 293 532
132 705 845
501 246 270
154 367 953
415 615 743
678 40 938
823 95 120
509 164 612
364 8 92
753 335 693
733 24 706
686 821 36
716 778 255
227 632 553
246 157 844
420 654 264
451 258 813
355 547 237
329 580 593
239 321 440
448 116 871
19 811 383
747 455 918
429 76 312
257 539 319
45 524 487
73 552 651
444 733 980
462 711 269
423 355 275
775 110 766
121 212 418
307 325 296
347 231 637
261 90 463
270 745 144
706 112 364
790 19 430
74 798 743
355 426 937
164 781 864
685 467 199
145 251 796
789 749 205
236 776 424
8 279 692
124 43 492
673 140 236
728 305 59
167 88 38
337 237 882
360 802 847
9 643 601
642 621 231
563 816 310
367 551 952
816 352 200
127 776 593
327 653 75
3 542 792
360 550 838
321 674 400
693 281 786
214 547 430
710 604 817
331 194 113
168 314 87
507 121 995
306 807 112
62 795 812
656 350 652
377 663 726
377 245 262
635 519 789
298 741 52
608 800 183
99 618 55
107 719 161
43 524 24
722 606 686
622 173 868
24 174 765
255 810 736
549 342 120
520 666 685
399 152 711
16 460 314
655 397 329
541 115 583
416 614 441
151 705 533
765 571 486
103 353 951
555 31 404
219 444 95
626 793 454
490 523 794
657 608 718
812 818 148
245 709 18
247 537 930
815 602 531
793 468 772
14 815 877
639 33 348
735 650 906
802 779 340
261 209 916
41 260 530
593 11 838
87 801 997
608 371 39
714 823 564
789 796 593
750 754 360
756 15 692
815 138 948
609 246 248
391 473 696
709 642 136
160 108 908
102 433 300
623 581 383
146 204 278
595 116 151
506 711 26
738 77 934
173 491 435
480 103 189
645 722 816
31 318 142
313 800 48
220 141 128
820 522 131
241 225 42
731 482 998
501 26 461
661 180 552
93 84 204
124 48 767
284 145 97
759 117 206
613 73 346
384 638 608
552 800 21
560 27 938
216 7 121
133 4 398
706 100 9
716 437 689
399 371 970
562 668 204
823 634 607
625 634 353
244 82 395
458 307 359
379 563 553
325 128 286
387 292 459
131 638 539
522 113 500
661 713 744
143 788 909
454 558 381
530 724 462
120 809 22
527 105 414
248 741 840
58 667 454
228 323 96
93 810 361
758 61 114
582 169 91
257 135 499
112 491 770
350 535 3
418 775 176
251 78 2
798 49 588
31 262 695
567 655 445
544 350 134
752 415 977
381 286 124
460 70 922
719 195 404
19 459 545
601 812 625
68 301 451
805 515 122
507 503 307
818 685 151
487 239 254
710 813 157
440 232 594
622 772 31
463 659 356
122 195 940
59 294 696
720 216 716
600 264 749
704 105 88
735 598 284
709 51 384
684 646 776
628 143 213
332 599 942
239 18 92
807 820 873
38 522 827
7 82 812
805 794 700
303 517 760
351 588 585
481 272 84
115 427 812
430 185 518
671 296 575
48 74 490
116 17 573
758 61 289
595 795 796
556 514 846
561 418 562
539 182 323
492 252 562
722 465 471
778 551 294
329 41 404
814 772 350
258 40 197
777 626 878
300 717 195
536 821 18
655 683 143
39 591 694
437 767 2
816 122 649
330 594 604
40 822 595
410 64 734
200 646 117
136 230 330
207 162 725
633 335 132
280 818 535
327 17 329
222 11 456
608 198 361
306 452 2
683 692 421
797 626 715
521 796 167
559 705 73
674 336 284
518 438 243
253 479 594
359 621 200
413 597 364
79 4 561
143 461 682
131 251 427
369 40 824
104 800 649
162 342 647
136 247 874
166 213 230
402 40 846
254 335 892
445 701 171
51 284 72
116 399 911
390 49 662
462 396 990
304 68 880
663 243 8
685 499 785
728 251 370
42 170 903
630 619 774
235 615 896
60 567 267
218 455 405
426 771 664
433 442 899
431 546 843
246 243 132
506 575 946
21 632 490
337 376 349
129 822 359
734 749 364
785 659 38
231 442 859
614 460 606
559 774 800
703 739 773
723 431 378
518 524 4
271 352 882
256 319 48
750 695 787
683 20 370
230 818 886
231 545 755
488 755 396
668 791 895
345 633 197
456 325 693
243 54 314
362 67 139
758 420 259
561 591 128
363 442 663
415 124 410
353 796 595
152 630 954
251 89 959
331 382 119
741 427 505
44 35 497
559 619 939
595 601 309
654 788 799
562 260 317
490 81 293
567 655 140
998 1758
566 106 71
977 961 868
842 72 777
695 899 596
667 124 298
344 771 206
899 972 109
119 663 131
654 942 805
691 997 618
27 335 370
416 473 451
46 151 108
281 941 604
696 593 349
344 558 790
196 998 191
465 649 290
969 161 466
831 665 534
506 172 180
219 75 821
279 332 611
469 750 313
468 870 201
551 863 900
429 952 335
904 350 365
595 722 701
214 206 410
175 533 903
953 449 129
618 435 276
414 704 278
989 924 199
76 995 36
537 452 238
518 38 845
231 156 840
549 155 339
346 335 455
891 284 808
665 53 375
567 969 506
54 382 318
260 847 538
923 445 435
278 466 155
832 113 123
790 777 111
645 656 445
369 661 612
701 247 505
248 5 471
656 961 549
225 422 824
687 525 727
422 29 88
419 502 226
768 747 928
868 437 411
969 158 190
961 96 483
878 973 392
892 532 348
464 229 688
703 330 836
553 354 807
251 194 278
653 980 115
439 968 295
760 162 890
54 792 867
45 301 166
43 607 192
857 994 60
811 690 544
705 256 242
647 737 500
366 687 978
660 554 888
634 12 726
1 248 9
958 218 309
375 339 964
333 853 1000
362 359 360
327 75 833
275 834 137
318 677 975
893 240 288
642 799 628
63 319 672
370 283 424
46 36 835
79 954 949
525 144 554
869 741 724
233 555 293
488 179 423
16 761 833
695 519 834
559 587 681
488 113 398
953 706 993
615 781 617
276 72 512
761 76 877
961 316 12
332 605 256
405 485 303
939 357 549
874 177 636
690 865 1000
978 882 336
320 39 359
447 311 882
314 724 914
288 407 682
226 862 580
145 557 791
924 74 412
76 643 409
532 78 504
467 471 36
314 628 105
858 626 942
487 115 857
223 362 743
564 43 834
425 231 129
362 744 404
255 552 185
8 713 171
617 687 576
819 13 794
453 949 690
8 608 375
658 440 970
876 730 227
428 106 268
130 953 67
228 208 508
702 932 344
576 864 99
567 873 536
934 188 234
233 689 751
763 231 584
70 799 88
33 966 485
631 756 178
777 264 571
260 561 889
585 824 798
950 588 871
932 925 978
927 931 217
534 555 32
823 297 461
360 990 530
514 670 706
100 516 339
584 676 57
822 502 858
574 170 181
978 229 164
388 304 918
95 204 212
667 611 982
109 39 640
650 633 395
832 902 734
354 840 175
806 15 306
260 482 658
368 895 988
566 38 637
849 764 907
290 721 730
984 794 496
713 206 530
482 159 278
185 136 190
490 277 320
72 706 168
257 806 32
719 537 120
375 887 523
852 974 790
143 667 888
310 24 26
458 52 760
852 654 974
529 471 890
249 92 986
120 365 471
